用户ID,购买时间,点赞数,回复数,得分,评价时间,护肤水型号,无表情评论
14436318607,2020-07-17 19:31:09,1,2,1,2020-07-19 22:10:49,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,我之前有用过这款，觉得吸收挺好的。是在天虹商场买的。但这次在这里买的感觉跟实体店买的不一样！一用在脸上脸就开始发热，脖子也抹了，更是火辣辣的感觉，一会就起红了一大片！
18081771509,2022-09-16 23:21:26,1,1,1,2022-09-18 21:56:22,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,第一次买化妆品脸竟然会过敏，满脸通红。有刺痛感。以前在京东上买东西一直都很不错的。这次不知道咋回事
18408826171,2022-09-27 22:34:48,0,1,1,2022-11-18 13:13:16,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"真的挺难用的 油吃麻花不好吸收 干皮都不舒服 浮在皮肤表面
的感觉。倒是挺大一瓶"
18300743781,2022-10-21 17:25:49,0,1,1,2022-10-29 21:41:34,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,双十一前价格改来改去  前两天194  过了两天就227了   这两天我看又改价了吧  赠品也是  变来变去 一会多一会少 好歹是个大牌子  能不能不要忽悠消费者  如果不是着急用的姐妹 慎入吧
18099141662,2022-09-03 08:43:13,1,1,1,2022-09-22 09:01:58,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,买的水，质地没有专柜买的粘稠，并且倒在手上，看着像铁锈水。不敢用了！！！
19609206837,2023-07-23 09:29:21,0,2,1,2023-09-01 23:25:32,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,，这个盖子买完没用，用的之前的，然后今天晚上打开发现没有封口，但是外包装完好 ，之前买过一直挺好，而且这个盖子也是不好的这个盖子扣不严，拆开的时候是没盖严的，买过很多次都挺好，但是这次是真的感觉不咋靠谱，用了一下也不知道是不是心里作用，感觉和平时不一样，照片里反光的就是撒的
16687706546,2021-11-05 02:07:22,0,2,1,2021-11-19 19:24:27,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,怎么样扫不出码，假货呀！！！
16487449893,2021-10-14 16:42:14,0,3,1,2021-10-19 21:40:39,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,差评，日期是2022年2月，比我前几月买的日期还旧
16518118446,2021-10-14 20:41:12,0,2,1,2021-10-25 21:45:57,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,十天前刚买的，现在降价了，联系客服，除了抱歉就说我们家就是这样的，这态度没谁了
18821337131,2023-02-20 22:08:20,0,1,1,2023-02-23 20:17:57,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,垃圾下完单就有赠品了反馈客服没用
16685035812,2021-11-11 13:34:53,0,1,1,2021-11-19 11:45:43,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,双十一下单，卖家宣传有很多赠品，到货时赠品只有不到三分之一，欺骗消费者，不良卖家。
20085457763,2023-10-29 10:22:01,0,1,1,2023-11-04 17:04:32,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,客服差评，答非所问，态度恶劣
18312404917,2022-10-06 03:02:27,0,1,1,2022-11-01 14:20:24,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,假的 用起鼻尖过敏 直接破皮
19962466904,2023-10-11 21:35:45,0,2,1,2023-10-12 20:25:30,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,这就是京东物流&hellip;真的让人难以接受！
17768640536,2022-06-20 10:55:11,0,1,1,2022-07-12 11:46:34,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,差评，用完刺痛，长了一脸闭口
13668346636,2019-12-12 22:33:50,1,2,1,2019-12-31 21:03:38,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,什么东西哦？双十二买的才过几天哦就降价了，那么双十二是个什么鬼
16004647555,2021-07-18 11:14:38,0,2,1,2021-07-18 22:06:57,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,东西还没开始用，实物刚收到，打开就是图片这样，连封口都没有，这也太随意了吧！！！
16800212475,2021-10-30 23:56:32,0,1,1,2021-12-11 23:15:30,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,大家伙来评评理，10月30日下单，今日拆开22年2月21日到期，卖临期产品，这么大的品牌，就是这样子坑消费者的吗？信誉何在，还是京东自营？真是亏京东的名声
14157355002,2020-04-27 08:34:43,0,2,1,2020-05-16 07:40:03,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"使用效果：吸收很慢
产品质感：黏糊糊的，不吸收，干了黏糊糊的不好用"
16085019354,2021-08-03 13:30:48,0,2,1,2021-08-04 12:18:51,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,她家不仅产品差态度还极其恶劣，有赠品的不给，随便找个垃圾来做赠品，失望至极，立马退掉
18283136353,2022-10-18 14:41:36,1,1,1,2022-10-26 12:35:02,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,差评，复杂的优惠活动，再也不买了
20126583861,2023-11-10 20:17:36,0,1,1,2023-11-12 18:56:12,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,垃圾玩意，用着脸疼，大家都别买
17793065858,2022-07-16 16:27:49,0,1,1,2022-07-18 09:13:20,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,无良的拣货员，把垃圾堆里的小样给客户。太恶心了。
12806326571,2019-04-24 12:04:47,1,2,1,2019-05-26 14:02:35,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,用完手上都黏黏的，跟客服说话没人理，用的没啥感觉，不会再买了
17642997227,2022-04-27 23:03:13,0,1,1,2022-06-16 15:29:28,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,用了五六年佰草集，这个水居然差的超乎想象，用完脸疼疼得
15938155408,2021-06-24 07:23:08,0,1,1,2021-07-07 08:48:49,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,非常差！非常差！试了两次了，起痘痘！脸上都是！气死了！我要投诉！
18287010174,2022-10-18 12:54:22,0,1,1,2022-10-27 07:41:41,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,一瓶也没送，忽悠人啊
18469429858,2022-10-21 23:08:58,0,1,1,2022-12-03 11:30:20,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,坑！说送赠品都不送！
13516456257,2019-11-11 10:02:29,0,1,1,2019-11-24 16:26:40,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,很不满意  双十一买的  没啥便宜  还连赠品都不送了  问客服来句赠完为止 都是套路  明明一个订单被拆成了几个  看不懂对不上  也不知道哪个有赠品哪个没送 漏发  问客服 来句赠完为止 现在双十一都是套路
19396286242,2023-08-02 00:06:45,0,1,1,2023-08-02 21:42:15,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,直接打开，完全无密封，黏糊，油水，擦了手都粘了
19034140106,2023-04-16 23:22:45,1,3,1,2023-04-18 21:23:26,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,水瓶上没有封塑料膜，盒子里漏了好多水，太糟糕了
18111761033,2022-09-19 18:03:36,1,1,1,2022-09-24 16:33:10,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,京东也就这吧，买完就降价，都不要在京东买了，尤其是佰草集的，很差的一次购物，差评，差评，差评
16574735672,2021-10-29 21:10:19,0,1,1,2021-11-04 17:22:48,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,急着用，一时冲动买了预售，结果所谓的预售就是更贵。价格差别太大了，一不留神有种被耍弄的感觉，所谓的国货精品就这么回事吧。
18647507463,2022-10-31 08:40:19,0,1,1,2023-01-03 20:50:57,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,**，直播间买的赠品，奖品全都不发货，两个多月了，一问就是快递不通，怎么别家的都通就你家不通！
16013518795,2021-06-09 22:46:05,0,2,1,2021-07-20 20:00:05,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,太失望了，买过好几回了，这会趁着618又买了好几套，味道居然和以前不一样，之前看到别人说这种问题，还觉得自己没有碰到，618买了一个洗发水也有问题，不能用根本，好歹京东多少年的客户了，
17188238893,2022-02-19 17:26:02,1,2,1,2022-02-28 10:37:14,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"不得不说活动都是骗人的
我20号刚买完
现在又降价30
咨询客服
一直给我发过了保价期让表示谅解之类的话
一个爽肤水
这么短的时间内大幅调价
不得不认为之前是故意高价行为
而且一直挂着活动秒杀的字眼"
15413914930,2021-03-11 09:45:22,0,2,1,2021-03-12 23:51:28,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,肯定不是正品！封口没有密封贴！买之前问客服有没有，客服说&ldquo;有包装&rdquo;，这回答多绝！问客服日期新不新，笃定回复说新，结果今天一看，果然不是新日期！真不能图便宜！
18605959515,2022-10-01 23:27:34,0,1,1,2022-12-25 18:22:57,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,下单时说送小样6瓶，前面疫情没注意，后面变成3个小样，联系人工客服，硬说是送3个小样，然后解决不了让我接听电话，前前后后接了4个电话没解决问题，最后一个说用在线客服联系，一联系说过时间了，问题是就连那三个也没给发货
18605940214,2022-10-01 23:32:49,0,1,1,2022-12-25 18:22:38,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,下单时说送小样6瓶，前面疫情没注意，后面变成3个小样，联系人工客服，硬说是送3个小样，然后解决不了让我接听电话，前前后后接了4个电话没解决问题，最后一个说用在线客服联系，一联系说过时间了，问题是就连那三个也没给发货
18822081407,2023-02-22 19:23:06,0,5,1,2023-02-24 06:41:06,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,拿出来是破的，漏了一些 ，很一般，赠品一件也没有，不推荐！！！！！！！！
17890285949,2022-07-31 14:49:11,0,1,1,2022-08-09 12:55:54,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,什么东西，包装垃圾，对象查看了，用了也不好，就是假货！
20703998451,2024-04-14 11:12:36,0,1,1,2024-04-17 16:05:18,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,刚收到货就发现新订单是送八个小样，之前买的老订单是送六个小样，还不给补发、垃圾
18660004174,2022-11-11 01:01:35,1,1,1,2023-01-06 16:16:15,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,你们赠品不应该和正品一起发货吗？结果我正品都收到两个多月了，满赠产品还一直不发货，一问客服就是查询查询，真是搞笑
19139140933,2023-05-20 14:33:22,0,1,1,2023-05-23 16:34:24,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,不会再买了，打开后瓶身和盖子处没有密封胶条，客服说一直都没有，我就呵呵了，我买东西不喜欢退。
16637134535,2021-11-12 09:16:17,0,1,1,2021-11-13 20:48:17,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,刚抹到脸上几分钟就刺痒，酒精含量应该不少，感觉是假货，后悔直接涂在脸上没在耳下测试，刚看了看评价有人都过敏烂脸了，真后悔现在才看到，客服不理人，直接发个找京东客服处理问题，还有就是只有半瓶量，大家谨慎购买！
18531369870,2022-10-28 20:08:33,0,1,1,2022-12-14 13:17:26,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,不说产品质量怎样，光是商家的服务态度这一星都不想给，引流的链接商品到现在都没有发货，核对了n次，不给个说法，11月拖中旬中旬拖下旬，下旬拖12月，搞不起活动就别搞啊，还真无法无天了
18531350095,2022-10-28 20:08:33,0,1,1,2022-12-14 13:14:20,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,不说产品质量怎样，光是商家的服务态度这一星都不想给，引流的链接商品到现在都没有发货，核对了n次，不给个说法，11月拖中旬中旬拖下旬，下旬拖12月，搞不起活动就别搞啊，还真无法无天了
18354214074,2022-10-31 21:50:17,0,1,1,2022-11-08 22:54:16,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,送的赠品只有5瓶，问就是赠品没货了先到先得。没备够货就不要这样宣传，太不诚信了，退货也麻烦就花钱买教训吧。这家店永远进入黑名单
19009758600,2023-02-26 01:19:43,0,1,1,2023-04-10 20:05:23,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,用着用着像水一样了，刚买回来的时候不会，刚买回来像产品图片一样有小气泡的，客服说售前客服不处理，还说找京东客服，卖了之后是京东客服处理的
18086869186,2022-08-31 00:25:47,0,1,1,2022-09-19 21:50:04,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,之前一直都是从商场买的佰草集用的挺好，第一次从京东买这个，用的效果很不好，而且最奇葩的是买没几天降价了快40元，无语
18500447021,2022-10-27 23:15:17,0,1,1,2022-12-09 17:38:41,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,无耻商家作为京东VIP客户，唯一的差评，实至名归，查到极致，商家无诚信，来回扯皮，发货数不对，答应的赠品不给，无耻。客服态度极差，毫无诚信可言，大家绕行。答应发货一直不发各种理由拒绝。
13796087677,2020-01-22 21:00:59,2,1,1,2020-02-12 20:46:49,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,这爽肤水我真的服了，一点都不清爽，粘粘的，之后我再上面霜的时候就跟面糊一样，推不开通，根本推不均匀，白天涂防晒的时候也是！！！
20139860642,2023-10-28 22:02:31,0,2,1,2023-11-15 07:58:48,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,一次再也不在京东买化妆品了，有问题了找不到人处理，用了脸发黄发黑没有以前白了，差评差评，差到极致，
17566931076,2022-05-08 09:49:19,2,1,1,2022-06-01 15:10:24,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,拿到后没有马上用，想把旧的用完再开封用新的，所以来不及售后退款了。用后皮肤变得毛孔很大，感觉是假的，水倒不出，一直堵着，打开后发现里面的水都像果冻一样凝结称块的。跟之前不一样
18074129139,2022-09-12 15:11:44,1,1,1,2022-09-17 12:29:46,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,假货，专柜的有淡淡香味，这个没有，瓶身一看就是假的，绿色油漆被抹花
18423213749,2022-10-31 20:53:55,0,1,1,2022-11-21 15:07:10,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,标150毫升，实际也就120毫升，不在乎你是多少，但是骗人就很讨厌了。原来150毫升的瓶比现在的还粗，但是比现在的高，大家看看对比一下，这种行为真恶心。
20251369728,2023-12-12 10:22:47,0,1,1,2023-12-15 15:23:56,佰草集太极肌源（精华水30ml+精华蜜10ml+眼霜3g）,"事先声明,评价与产品效果无关，刚收到，效果不知道,以下仅个人购物体验。1,双十二送水30 ML*1,霜13 g*1,结果双十二一过,变成赠品水30 ML*6,那么完全不存在没有库存的情况,这就是变相跌价，2更奇葩的是双十二价2 2 0入手，等你收了货拆了包装又降价到1 9 0，联系客服说活动不同赠品不同，让申请售后说有人联系一推二五六不管了，然后京东售后客服联系厂家说回复的也是说活动不同赠品不同不给补发，最后是京东平台给的补偿。这个店铺真是坑双十二客户拉夸。京东平台购物近十年了，这种店铺真是让人不爽"
